FishCode,Pond,SizeClass,SizeClass_Eco,AssayClass,TLEN,FLEN,RWT,Liver,Gonad,SexStage,Sex,Stage,Fgut,Egut,Contents,Fullness,Rock_num,Rock_mass,DigestedArthropoda_num,DigestedArthropoda_mass,TerrestrialInvert_num,TerrestrialInvert_num,Cambaridae_num,Cambaridae_mass,Corixidae_num,Corixidae_mass,Dytiscidae_num,Dytiscidae_mass,Belostomatidae_num,Belostomatidae_mass,Amphipoda_num,Amphipoda_mass,Bivalvia_num,Bivalvia_mass,Gastropoda_num,Gastropoda_mass,Hydrachnidia_num,Hydrachnidia_mass,CladCop_num,CladCop_mass,Anisoptera_num,Anisoptera_mass,Zygoptera_num,Zygoptera_mass,Chaoboridae_num,Chaoboridae_mass,Chironomidae_num,Chironomidae_mass,Tipulidae_num,Tipulidae_mass,Stratiomyidae_num,Stratiomyidae_mass,Trichoptera_num,Trichoptera_mass,Ephemeroptera_num,Ephemeroptera_mass,Hirudinae_num,Hirudinae_mass,Oligochaeta_num,Oligochaeta_mass,Stickle_num,Stickle_mass,FatH_num,FatH_mass,RBD_num,RBD_mass,PU_num,PU_mass,Fish_num,Fish_mass,Vegetation_num,Vegetation_mass,ContentMass,Date,Day,Month,Year,FormDate,JulianDate,Sample,Comments,GSI,HSI,SHSI,GUSI,GFI,GFI2,CaptureMethod,ParasiteLoad,PS_WB_YG,PS_WB_BS,PS_MU_BS,PS_MU_YG,MesLip,MesInd,MusLipP,LivProt,GonProt
PU-GSP-26,GSP,S,IMM,N,56,53,2.964,0.068,0.047,F22,F,22,0.136,0.122,Inverts,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16/01/2021,16,1,2021,1/16/2021,16,2,Trapped,1.611244429,2.348066298,2.386802387,4.116059379,0.472334683,,T,,,,,,,,,,
PU-GSP-27,GSP,I,S,G,84,80,11.177,0.351,0.012,M22,M,22,0.47,0.445,Inverts,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16/01/2021,16,1,2021,1/16/2021,16,2,Trapped,0.107478728,3.242194716,3.245792491,3.981390355,0.223673615,,T,,,,,,,,,,
PU-GSP-28,GSP,S,IMM,G,60,57,3.902,0.086,0.075,F22,F,22,0.17,0.163,MT,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16/01/2021,16,1,2021,1/16/2021,16,2,Trapped,1.959759603,2.253668763,2.298850575,4.177344951,0.179395182,,T,,,,,,,,,,
PU-GSP-29,GSP,I,S,G,80,76,9.412,0.324,0.153,F22,F,22,0.336,0.324,MT,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16/01/2021,16,1,2021,1/16/2021,16,2,Trapped,1.652446268,3.565140845,3.626189144,3.44241394,0.127496813,,T,,,,,,,,,,
PU-GSP-30,GSP,I,S,G,69,66,5.809,0.159,0.076,F22,F,22,0.304,0.263,Inverts,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16/01/2021,16,1,2021,1/16/2021,16,2,Trapped,1.325658469,2.814159292,2.852529602,4.527457394,0.705801343,,T,,0,2,,,0.0245,4.648956357,5.822,69.49159641,100.064709
PU-GSP-31,GSP,I,I,G,86,81,10.307,0.18,0.015,M22,M,22,0.368,0.358,MT,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16/01/2021,16,1,2021,1/16/2021,16,2,Trapped,0.145744267,1.777426681,1.780063291,3.473367614,0.097021442,,T,,,,,,,,,,
PU-GSP-32,GSP,I,S,G,79,75,8.252,0.183,0.124,F22,F,22,0.341,0.321,MT,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16/01/2021,16,1,2021,1/16/2021,16,2,Trapped,1.525590551,2.267939026,2.303335431,3.889966069,0.242365487,,T,,0,3,,,0.0012,0.157811678,5.172,71.45644235,99.3767562
PU-GSP-33,GSP,I,S,G,83,79,10.37,0.272,0.165,F22,F,22,0.396,0.386,MT,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16/01/2021,16,1,2021,1/16/2021,16,2,Trapped,1.616854483,2.693602694,2.738346924,3.722275796,0.096432015,,T,,0,0,,,0.0464,4.865261613,3.881,67.3919493,93.63566526
PU-GSP-34,GSP,I,S,G,75,71,7.673,0.13,0.133,F22,F,22,0.343,0.325,MT,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16/01/2021,16,1,2021,1/16/2021,16,2,Trapped,1.763925729,1.723452207,1.754385965,4.235631435,0.234588818,,T,,,,,,,,,,
PU-GSP-35,GSP,I,S,G,76,72,7.193,0.248,0.013,M22,M,22,0.361,0.332,Inverts,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16/01/2021,16,1,2021,1/16/2021,16,2,Trapped,0.181058496,3.570914327,3.577611079,4.615598499,0.403169748,,T,,,,,,,,,,
PU-GSP-36,GSP,I,S,G,73,69,6.658,0.16,0.019,M22,M,22,0.319,0.302,Inverts,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16/01/2021,16,1,2021,1/16/2021,16,2,Trapped,0.286187679,2.462296091,2.469516901,4.535896666,0.255331932,,T,,,,,,,,,,
PU-GSP-37,GSP,I,S,G,65,62,4.526,0.139,0.071,F22,F,22,0.208,0.192,Inverts,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16/01/2021,16,1,2021,1/16/2021,16,2,Trapped,1.593714927,3.168452245,3.220574606,4.24215643,0.353513036,,T,,0,0,,,0.0175,4.259980526,4.719,60.20310337,100.4354335
PU-GSP-38,GSP,I,B,N,135,127,40.43,0.623,0.035,M22,M,22,1.656,1.551,Chironomids,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16/01/2021,16,1,2021,1/16/2021,16,2,Angled,0.086644387,1.565051373,1.566428643,3.836260203,0.259708138,,A,,,,,,,,,,
PU-GSP-39,GSP,I,B,N,116,110,27.443,0.451,0.034,M22,M,22,1.386,1.042,Inverts (bait),F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16/01/2021,16,1,2021,1/16/2021,16,2,Anlged,0.124046846,1.670865442,1.672972772,3.796960974,1.25350727,,A,,,,,,,,,,
PU-GSP-40,GSP,I,B,N,116,110,,0.536,0.017,M22,M,22,2.03,1.606,Inverts (bait),F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16/01/2021,16,1,2021,1/16/2021,16,2,Angled,,,,,,,A,,,,,,,,,,
PU-GSP-41,GSP,I,I,G,89,85,11.639,0.224,0.012,M22,M,22,0.469,0.423,1 odonate: 0.013,F,,,,,,,,,,,,,,,,,,,,,,,,,1,0.013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13,5/2/2021,5,2,2021,2/5/2021,36,3,"Trapped, heavily parasitized",0.10320805,1.962330267,1.964395335,3.634332846,0.395222957,1.512157402,T,,,,,,,,,,
PU-GSP-42,GSP,I,S,G,78,74,7.912,0.181,0.013,M22,M,22,0.393,0.387,MT,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5/2/2021,5,2,2021,2/5/2021,36,3,Trapped,0.164577795,2.341223645,2.345167142,4.891304348,0.075834176,0.075834176,T,,,,,,,,,,
PU-GSP-43,GSP,I,I,G,87,83,11.329,0.307,0.166,F22,F,22,0.494,0.467,"1 caddis: 0.008, 1 chiro: 0.002",F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.002,,,,,1,0.008,,,,,,,,,,,,,,,,,,,0.01,5/2/2021,5,2,2021,2/5/2021,36,3,Trapped,1.487055451,2.785338414,2.827929256,4.122164357,0.238326419,0.326595463,T,,,,,,0.0567,5.471916618,,,
PU-GSP-44,GSP,I,I,G,90,85,11.15,0.226,0.017,M22,M,22,0.461,0.448,MT,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5/2/2021,5,2,2021,2/5/2021,36,3,Trapped,0.152699183,2.068839253,2.072063812,4.01793722,0.116591928,0.116591928,T,,,,,,,,,,
PU-GSP-45,GSP,I,I,G,92,87,14.09,0.397,0.024,M22,M,22,0.614,0.596,MT,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5/2/2021,5,2,2021,2/5/2021,36,3,Trapped,0.1706242,2.899291609,2.904382179,4.229950319,0.127750177,0.127750177,T,,,,,,,,,,
PU-GSP-46,GSP,I,S,G,74,70,6.269,0.133,0.111,F22,F,22,0.231,0.222,MT,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5/2/2021,5,2,2021,2/5/2021,36,3,"Trapped, heavily parasitized",1.80253329,2.167535854,2.20746888,3.541234647,0.143563567,0.143563567,T,,,,,,0.0056,0.966517087,,,
PU-GSP-47,GSP,I,S,G,69,65,5.33,0.139,0.01,M22,M,22,0.239,0.215,3 chironomids: 0.008,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.008,,,,,,,,,,,,,,,,,,,,,,,,,0.008,5/2/2021,5,2,2021,2/5/2021,36,3,Trapped,0.187969925,2.677711424,2.682879753,4.033771107,0.450281426,0.600375235,T,,,,,,,,,,
PU-GSP-48,GSP,S,IMM,G,60,57,3.593,0.109,0.068,F22,F,22,0.149,0.14,MT,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5/2/2021,5,2,2021,2/5/2021,36,3,Trapped,1.929078014,3.12858783,3.190866511,3.896465349,0.250487058,0.250487058,T,,,,,,0.0172,5.264768901,,,
PU-GSP-49,GSP,S,IMM,G,60,57,3.416,0.069,0.06,F22,F,22,0.137,0.128,MT,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5/2/2021,5,2,2021,2/5/2021,36,3,"Trapped, Pic 1",1.78784267,2.061547655,2.099178582,3.7470726,0.263466042,0.263466042,T,,,,,,0.0102,3.238095238,,,
PU-GSP-50,GSP,S,IMM,N,57,53,2.667,0.082,0.008,M22,M,22,0.125,0.113,MT,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5/2/2021,5,2,2021,2/5/2021,36,3,"Trapped, Pic 2",0.300864987,3.172147002,3.181994567,4.236970379,0.449943757,0.449943757,T,,,,,,,,,,
PU-GSP-51,GSP,S,IMM,N,58,55,2.885,0.063,0.011,F10,F,10,0.108,0.1,MT,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5/2/2021,5,2,2021,2/5/2021,36,3,"Trapped, Pic 3",0.382741823,2.232459249,2.241195304,3.466204506,0.27729636,0.27729636,T,,,,,,,,,,
PU-GSP-52,GSP,I,S,G,78,74,7.034,0.136,0.012,M22,M,22,0.303,0.269,4 chironomids: 0.004,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0.004,,,,,,,,,,,,,,,,,,,,,,,,,0.004,6/2/2021,6,2,2021,2/6/2021,37,3,"Trapped, no parasites",0.170891484,1.971585967,1.975021783,3.824282059,0.483366506,0.540233153,T,1,,,,,,,,,
PU-GSP-53,GSP,I,S,G,82,77,8.379,0.178,0.017,M22,M,22,0.332,0.315,MT,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6/2/2021,6,2,2021,2/6/2021,37,3,"Trapped, some parasites",0.203300646,2.170467016,2.174975562,3.759398496,0.202888173,0.202888173,T,2,,,,,,,,,
PU-GSP-54,GSP,I,S,G,74,70,6.223,0.165,0.106,F22,F,22,0.228,0.201,1 chironomid: 0.001,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.001,,,,,,,,,,,,,,,,,,,,,,,,,0.001,6/2/2021,6,2,2021,2/6/2021,37,3,"Trapped, no parasites",1.732875593,2.723671179,2.772177419,3.229953399,0.433874337,0.449943757,T,1,,,,,0.0087,1.519916143,,,
PU-GSP-55,GSP,I,S,G,68,64,5.076,0.119,0.016,M22,M,22,0.215,0.197,MT,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6/2/2021,6,2,2021,2/6/2021,37,3,"Trapped, no parasites",0.316205534,2.400645552,2.408419348,3.881008668,0.354609929,0.354609929,T,1,,,,,,,,,
PU-GSP-56,GSP,I,S,G,67,63,4.989,0.106,0.008,M22,M,22,0.216,0.195,MT,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6/2/2021,6,2,2021,2/6/2021,37,3,"Trapped, no parasites",0.160610319,2.170796641,2.174358974,3.908598918,0.420926037,0.420926037,T,1,,,,,,,,,
PU-GSP-57,GSP,I,IMM,G,62,58,3.425,0.108,0.007,M22,M,22,0.152,0.142,MT,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6/2/2021,6,2,2021,2/6/2021,37,3,"Trapped, no parasites",0.204798128,3.255954175,3.262839879,4.145985401,0.291970803,0.291970803,T,1,,,,,,,,,
PU-GSP-58,GSP,S,IMM,N,49,45,1.793,0.028,0.025,F22,F,22,0.078,0.065,Inverts: 0.004,F,,,,0.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004,6/2/2021,6,2,2021,2/6/2021,37,3,"Trapped, no parasites, Picture 4",1.414027149,1.586402266,1.609195402,3.625209147,0.725041829,0.948131623,T,1,,,,,,,,,
PU-GSP-59,GSP,I,I,G,85,80,10.663,0.25,0.167,F22,F,22,0.336,0.326,MT,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,19/2/2021,19,2,2021,2/19/2021,50,4,"Trapped, no parasites",1.591082317,2.400845097,2.439976576,3.057300947,0.093782238,0.093782238,T,1,0,0,0,0,0.0297,2.996972755,8.477,66.18285604,99.2180966
PU-GSP-60,GSP,I,I,G,95,89,14.422,0.267,0.209,F22,F,22,0.457,0.451,MT,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,19/2/2021,19,2,2021,2/19/2021,50,4,"Trapped, some parasites",1.470484767,1.886259272,1.914527463,3.127166828,0.041603106,0.041603106,T,2,0,3,1,0,0.05,3.706723997,7.669,73.33091446,96.21055872
PU-GSP-61,GSP,S,IMM,N,57,54,2.796,0.077,0.013,M22,M,22,0.106,0.1,1 chiro: <0.001,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,0,19/2/2021,19,2,2021,2/19/2021,50,4,"Trapped, no parasites",0.467121811,2.831923501,2.845528455,3.576537911,0.214592275,0.214592275,T,1,,,,,,,,,
PU-GSP-62,GSP,I,S,G,70,66,5.634,0.128,0.01,M22,M,22,0.212,0.205,MT,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,19/2/2021,19,2,2021,2/19/2021,50,4,"Trapped, no parasites",0.177809388,2.324736651,2.328966521,3.638622648,0.124245651,0.124245651,T,1,,,,,,,,,
PU-GSP-63,GSP,I,S,G,65,62,4.093,0.1,0.009,M22,M,22,0.16,0.153,1 chiro: <0.001,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,0,19/2/2021,19,2,2021,2/19/2021,50,4,"Trapped, no parasites",0.220372184,2.50438267,2.510040161,3.738089421,0.171023699,0.171023699,T,1,,,,,,,,,
PU-GSP-64,GSP,I,IMM,G,64,61,4.207,0.1,0.011,M22,M,22,0.151,0.146,MT,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,19/2/2021,19,2,2021,2/19/2021,50,4,"Trapped, no parasites",0.262154433,2.4348673,2.44140625,3.470406465,0.118849536,0.118849536,T,1,,,,,,,,,
PU-GSP-65,GSP,I,S,G,69,65,5.249,0.15,0.009,M22,M,22,0.185,0.179,MT,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,19/2/2021,19,2,2021,2/19/2021,50,4,"Trapped, some parasites",0.171755725,2.941753285,2.946954813,3.410173366,0.114307487,0.114307487,T,2,,,,,,,,,
PU-GSP-66,GSP,I,S,G,69,65,5.274,0.181,0.023,M22,M,22,0.229,0.211,MT,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,19/2/2021,19,2,2021,2/19/2021,50,4,"Trapped, some parasites",0.438011807,3.553897506,3.570019724,4.000758438,0.341296928,0.341296928,T,2,,,,,,,,,
PU-GSP-67,GSP,I,S,G,73,68,6.251,0.181,0.103,F22,F,22,0.23,0.221,MT,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,19/2/2021,19,2,2021,2/19/2021,50,4,"Trapped, no parasites",1.675341574,2.981878089,3.033350092,3.535434331,0.143976964,0.143976964,T,1,0,3,2,0,0.0265,4.619138923,9.081,61.63728294,103.1957447
PU-GSP-68,GSP,I,S,G,70,66,5.755,0.152,0.009,M22,M,22,0.218,0.209,MT,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,19/2/2021,19,2,2021,2/19/2021,50,4,"Trapped, some parasites",0.1566307,2.712832411,2.717196997,3.631624674,0.156385752,0.156385752,T,2,,,,,,,,,
PU-GSP-69,GSP,I,IMM,G,61,58,3.624,0.104,0.01,M22,M,22,0.13,0.12,1 invert: 0.001,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.001,,,,,,,,,,,,,,,,,,,,,,,,,0.001,19/2/2021,19,2,2021,2/19/2021,50,4,"Trapped, no parasites",0.276701716,2.954545455,2.962962963,3.311258278,0.27593819,0.303532009,T,1,,,,,,,,,
PU-GSP-70,GSP,I,IMM,G,62,59,3.982,0.118,0.007,M22,M,22,0.155,0.147,MT,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,19/2/2021,19,2,2021,2/19/2021,50,4,"Trapped, no parasites",0.176100629,3.053830228,3.059372569,3.691612255,0.200904068,0.200904068,T,1,,,,,,,,,
PU-GSP-71,GSP,I,S,G,68,64,5.117,0.144,0.009,M22,M,22,0.172,0.167,MT,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,19/2/2021,19,2,2021,2/19/2021,50,4,"Trapped, no parasites",0.176194205,2.895636437,2.900886382,3.263631034,0.097713504,0.097713504,T,1,,,,,,,,,
PU-GSP-72,GSP,S,IMM,N,59,56,3.247,0.113,0.04,F22,F,22,0.163,0.156,MT,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,19/2/2021,19,2,2021,2/19/2021,50,4,"Trapped, no parasites",1.247271593,3.605615826,3.652230123,4.804434863,0.215583616,0.215583616,T,1,,,,,,,,,
PU-GSP-73,GSP,S,IMM,N,49,48,1.736,0.056,0.031,F22,F,22,0.08,0.072,2 zoops: 0.001,F,,,,,,,,,,,,,,,,,,,,,,,2,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001,19/2/2021,19,2,2021,2/19/2021,50,4,"Trapped, some parasites",1.818181818,3.333333333,3.395997574,4.147465438,0.460829493,0.51843318,T,2,,,,,,,,,
PU-GSP-74,GSP,S,IMM,N,56,53,2.712,0.079,0.043,F22,F,22,0.113,0.101,3 zoops: 0.001,F,,,,,,,,,,,,,,,,,,,,,,,3,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001,19/2/2021,19,2,2021,2/19/2021,50,4,"Trapped, some parasites",1.611090296,3.000379795,3.05019305,3.724188791,0.442477876,0.479351032,T,2,,,,,,,,,
PU-GSP-75,GSP,I,IMM,G,63,60,4.064,0.122,0.078,F22,F,22,0.155,0.148,1 zoops: <0.001,F,,,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,19/2/2021,19,2,2021,2/19/2021,50,4,"Trapped, some parasites",1.956848971,3.094875698,3.157349896,3.641732283,0.172244094,0.172244094,T,2,0,3,2,0,0.02,5.392289027,9.204,,104.793365
PU-GSP-76,GSP,I,S,G,65,61,4.138,0.126,0.069,F22,F,22,0.174,0.155,>10 zoops: 0.002,F,,,,,,,,,,,,,,,,,,,,,,,10,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,19/2/2021,19,2,2021,2/19/2021,50,4,"Trapped, no parasites",1.695748341,3.140578265,3.195536394,3.745770904,0.459159014,0.507491542,T,1,0,0,0,0,0.0098,2.600159193,8.973,67.4276539,112.3533869
PU-GSP-77,GSP,S,IMM,N,59,56,3.18,0.096,0.054,F22,F,22,0.126,0.119,2 zoops: <0.001,F,,,,,,,,,,,,,,,,,,,,,,,2,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,19/2/2021,19,2,2021,2/19/2021,50,4,"Trapped, some parasites",1.727447217,3.112840467,3.168316832,3.742138365,0.220125786,0.220125786,T,2,,,,,,,,,
PU-GSP-78,GSP,S,IMM,N,39,37,0.842,0.022,0.013,F20,F,20,0.035,0.03,~5 zoops: <0.001,F,,,,,,,,,,,,,,,,,,,,,,,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,19/2/2021,19,2,2021,2/19/2021,50,4,"Trapped, no parasites",1.568154403,2.682926829,2.726146221,3.562945368,0.593824228,0.593824228,T,1,,,,,,,,,
PU-GSP-79,GSP,S,IMM,N,37,35,0.676,0.015,0.05,M20,M,20,0.031,0.026,~5 zoops: <0.001,F,,,,,,,,,,,,,,,,,,,,,,,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,19/2/2021,19,2,2021,2/19/2021,50,4,"Trapped, no parasites",7.987220447,2.269288956,2.454991817,3.846153846,0.73964497,0.73964497,T,1,,,,,,,,,
PU-GSP-80,GSP,S,IMM,N,48,45,1.593,0.049,0.024,F22,F,22,0.08,0.069,~20 zoops: 0.003,F,,,,,,,,,,,,,,,,,,,,,,,20,0.003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,19/2/2021,19,2,2021,2/19/2021,50,4,"Trapped, no parasites",1.529636711,3.17357513,3.223684211,4.331450094,0.69052103,0.878844947,T,1,,,,,,,,,
PU-GSP-81,GSP,S,IMM,N,49,46,1.612,0.052,0.003,M20,M,20,0.07,0.064,2 zoops: <0.001,F,,,,,,,,,,,,,,,,,,,,,,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,19/2/2021,19,2,2021,2/19/2021,50,4,"Trapped, no parasites",0.186451212,3.333333333,3.339755941,3.970223325,0.372208437,0.372208437,T,1,,,,,,,,,
PU-GSP-82,GSP,S,IMM,N,51,48,1.959,0.064,0.033,F22,F,22,0.081,0.075,3 zoops: <0.001,F,,,,,,,,,,,,,,,,,,,,,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,19/2/2021,19,2,2021,2/19/2021,50,4,"Trapped, no parasites",1.713395639,3.377308707,3.437164339,3.82848392,0.306278714,0.306278714,T,1,,,,,,,,,
PU-GSP-83,GSP,S,IMM,N,50,48,2.009,0.063,0.008,M22,M,22,0.084,0.077,MT,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,19/2/2021,19,2,2021,2/19/2021,50,4,"Trapped, some parasites",0.3998001,3.237410072,3.250773994,3.832752613,0.348432056,0.348432056,T,2,,,,,,,,,
PU-GSP-84,GSP,I,I,G,105,100,20.396,0.558,0.032,M22,M,22,0.864,0.819,MT,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5/3/2021,5,3,2021,3/5/2021,64,5,"Trapped, no parasites",0.157140051,2.812783547,2.817328082,4.015493234,0.220631496,0.220631496,T,1,,,,,,,,,
PU-GSP-85,GSP,I,B,N,125,119,31.575,0.5,0.04,M22,M,22,1.271,1.254,MT,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5/3/2021,5,3,2021,3/5/2021,64,5,,0.12684319,1.609010459,1.61108426,3.971496437,0.053840063,0.053840063,T,3,,,,,,,,,
PU-GSP-86,GSP,I,I,G,89,85,11.229,0.271,0.022,M22,M,22,0.442,0.418,MT,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5/3/2021,5,3,2021,3/5/2021,64,5,,0.19630588,2.473079029,2.478054133,3.72250423,0.2137323,0.2137323,T,1,,,,,,,,,
PU-GSP-87,GSP,S,IMM,G,60,58,3.508,0.12,0.063,F22,F,22,0.136,0.121,zoops <0.001,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5/3/2021,5,3,2021,3/5/2021,64,5,,1.8287373,3.541912633,3.609022556,3.449258837,0.427594071,0.427594071,T,1,,,,,,,,,
PU-GSP-88,GSP,I,I,G,103,98,19.109,0.386,0.023,M22,M,22,0.779,0.756,MT,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5/3/2021,5,3,2021,3/5/2021,64,5,,0.120507178,2.061635422,2.064171123,3.956250981,0.120362133,0.120362133,T,1,,,,,,,,,
PU-GSP-89,GSP,I,I,G,93,88,13.201,0.303,0.022,M22,M,22,0.493,0.47,2 chiro: 0.003,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.003,,,,,,,,,,,,,,,,,,,,,,,,,0.003,5/3/2021,5,3,2021,3/5/2021,64,5,,0.166932241,2.349201427,2.353215284,3.560336338,0.174229225,0.196954776,T,1,,,,,,,,,
PU-GSP-90,GSP,I,S,G,74,70,6.034,0.103,0.102,F22,F,22,0.238,0.218,goo,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5/3/2021,5,3,2021,3/5/2021,64,5,,1.719487525,1.736638004,1.767026934,3.612860457,0.331455088,0.331455088,T,2,,,,,,,,,
