FishCode,Pond,AssayClass,TLEN,Sex,Stage,Fgut,Egut,Contents,Fullness,Orthop_num,Orthop_mass,Dermap_num,Dermap_mass,TerrColeo_num,TerrColeo_mass,Hymen_num,Hymen_mass,Lepid_num,Lepid_mass,BivalvTot_num,BivalvTot_mass,GastroTot_num,GastroTot_mass,PelZoopTot_num,PelZoopTot_mass,ClitellaTot_num,ClitellaTot_mass,EphemTot_num,EphemTot_mass,TrichopteraTot_num,Trichoptera_mass,DipteraTot_num,DipteraTot_mass,OdonataTot_num,OdonataTot_mass,HemipteraTot_num,HemipteraTot_mass,Other_num,Other_mass,PUTot_num,PUTot_mass,FishTot_num,FishTot_mass,ContentMass,Date,Season,GonStatus,Sample,GFI,GFI2,CaptureMethod,ParasiteLoad
PU-GSP-137,GSP,N,58,M,22,0.13,0.116,2 chiro: 0.004,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.004,0,0,0,0,0,0,0,0,0,0,0.004,17/3/2021,Winter,Dormant,6,0.471857095,0.606673407,T,1
PU-GSP-138,GSP,N,54,F,22,0.104,0.091,"3 chiro: 0.003, inverts: 0.013",F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.003,0,0,0,0,NA,0.013,0,0,0,0,0.016,17/3/2021,Winter,Dormant,6,0.533661741,1.19047619,T,2
PU-KSB-66,KSB,G,72,F,22,0.156,0.152,MT,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18/3/2021,Winter,Dormant,6,0.080661424,0.080661424,T,2
PU-KSB-67,KSB,G,67,M,20,0.189,0.169,zoops: 0.01,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,18/3/2021,Winter,Dormant,6,0.452796015,0.679194023,T,3
PU-KSB-68,KSB,G,67,F,22,0.213,0.19,1 swimming mayfly larv: 0.012,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012,18/3/2021,Winter,Dormant,6,0.536130536,0.815850816,T,2
PU-KSB-69,KSB,G,63,F,22,0.182,0.115,9 chiro: 0.026; 2 mayfly: 0.008; 1 swimming mayfly larva: 0.005,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.013,0,0,9,0.026,0,0,0,0,0,0,0,0,0,0,0.041,18/3/2021,Winter,Dormant,6,1.99582961,3.217158177,T,2
PU-KSB-70,KSB,G,64,F,22,0.121,0.119,MT,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18/3/2021,Winter,Dormant,6,0.056100982,0.056100982,T,3
PU-KSB-71,KSB,G,60,F,22,0.119,0.114,MT,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18/3/2021,Winter,Dormant,6,0.16722408,0.16722408,T,2
PU-KSB-72,KSB,N,57,F,22,0.105,0.085,1 mayfly: 0.008; 2 chiro: 0.002,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.008,0,0,2,0.002,0,0,0,0,0,0,0,0,0,0,0.01,18/3/2021,Winter,Dormant,6,0.82781457,1.241721854,T,2
PU-KSB-73,KSB,N,57,M,20,0.134,0.12,1 damsel: 0.003,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.003,0,0,0,0,0,0,0,0,0.003,19/03/2021,Winter,Dormant,6,0.560897436,0.681089744,T,3
PU-KSB-74,KSB,N,52,F,22,0.089,0.082,zoops: 0.001,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,19/03/2021,Winter,Dormant,6,0.350525789,0.400600901,T,3
PU-PP-100,PP,G,77,F,22,0.305,0.293,MT,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18/3/2021,Winter,Dormant,6,0.182343109,0.182343109,T,3
PU-PP-101,PP,G,70,F,22,0.158,0.153,MT,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18/3/2021,Winter,Dormant,6,0.102501025,0.102501025,T,3
PU-PP-102,PP,G,80,M,22,0.319,0.311,MT,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18/3/2021,Winter,Dormant,6,0.118959108,0.118959108,T,3
PU-PP-103,PP,G,72,M,22,0.321,0.207,6 chiro: 0.029; 2 giant chiro: 0.035,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.064,0,0,0,0,0,0,0,0,0,0,0.064,18/3/2021,Winter,Dormant,6,2.076124567,3.241668184,T,3
PU-PP-104,PP,G,83,F,22,0.742,0.528,1 fish: 0.15,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.15,0.15,18/3/2021,Winter,Dormant,6,2.186797466,3.719599428,T,3
PU-PP-105,PP,G,74,M,22,0.355,0.257,10 chiro: 0.03; inverts: 0.012,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.03,0,0,0,0,NA,0.012,0,0,0,0,0.042,18/3/2021,Winter,Dormant,6,1.727176595,2.467395136,T,2
PU-PP-106,PP,G,73,F,22,0.228,0.218,MT,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18/3/2021,Winter,Dormant,6,0.178221351,0.178221351,T,2
PU-PP-107,PP,G,69,F,22,0.226,0.183,4 chiro: 0.028,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.028,0,0,0,0,0,0,0,0,0,0,0.028,18/3/2021,Winter,Dormant,6,0.844296093,1.394070293,T,3
PU-PP-108,PP,G,71,M,22,0.233,0.229,MT,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18/3/2021,Winter,Dormant,6,0.07870917,0.07870917,T,3
PU-PP-109,PP,G,65,M,22,0.171,0.116,MT,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18/3/2021,Winter,Dormant,6,1.349693252,1.349693252,T,3
PU-PP-110,PP,G,65,F,22,0.164,0.157,MT,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18/3/2021,Winter,Dormant,6,0.169409487,0.169409487,T,2
PU-PP-111,PP,G,63,M,10,0.186,0.169,2 chiro: 0.002,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.002,0,0,0,0,0,0,0,0,0,0,0.002,18/3/2021,Winter,Dormant,6,0.47954866,0.53596615,T,2
PU-PP-112,PP,G,64,F,22,0.167,0.121,7 chiro: 0.03,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.03,0,0,0,0,0,0,0,0,0,0,0.03,18/3/2021,Winter,Dormant,6,1.297602257,2.143864598,T,2
PU-PP-113,PP,G,60,M,22,0.105,0.098,MT,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18/3/2021,Winter,Dormant,6,0.221870048,0.221870048,T,2
PU-PP-114,PP,G,64,M,22,0.218,0.16,2 chiro: 0.007; 1 odo: 0.029,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.007,1,0.029,0,0,0,0,0,0,0,0,0.036,18/3/2021,Winter,Dormant,6,1.571815718,2.547425474,T,3
PU-PP-115,PP,G,60,F,22,0.129,0.112,2 chiro: 0.007,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.007,0,0,0,0,0,0,0,0,0,0,0.007,18/3/2021,Winter,Dormant,6,0.591098748,0.83449235,T,3
PU-PP-116,PP,N,59,,,,,,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,18/3/2021,Winter,Dormant,6,,,T,3
PU-PP-90,PP,G,88,M,22,0.847,0.702,1 fish: 0.117,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.117,0.117,18/3/2021,Winter,Dormant,6,1.259117749,2.275095519,T,3
PU-PP-91,PP,G,68,F,22,0.171,0.166,MT,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18/3/2021,Winter,Dormant,6,0.119246363,0.119246363,T,3
PU-PP-92,PP,G,105,M,22,0.978,0.962,MT,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18/3/2021,Winter,Dormant,6,0.083203328,0.083203328,T,2
PU-PP-93,PP,G,92,M,22,0.649,0.595,7 chiro: 0.026; inverts: 0.01,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.026,0,0,0,0,NA,0.01,0,0,0,0,0.027,18/3/2021,Winter,Dormant,6,0.4503002,0.6754503,T,3
PU-PP-94,PP,G,85,M,22,0.515,0.446,11 chiro: 0.034; inverts: 0.013,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0.034,0,0,0,0,NA,0.013,0,0,0,0,0.047,18/3/2021,Winter,Dormant,6,0.797595654,1.340885447,T,3
PU-PP-95,PP,G,90,F,22,0.666,0.519,13 chiro: 0.051; 2 giant chiro: 0.063,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.114,0,0,0,0,0,0,0,0,0,0,0.114,18/3/2021,Winter,Dormant,6,1.370885014,2.43402033,T,3
PU-PP-96,PP,G,91,M,22,0.875,0.608,24 chiro: 0.134; 1 giant chiro: 0.023,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0.157,0,0,0,0,0,0,0,0,0,0,0.157,18/3/2021,Winter,Dormant,6,2.412359957,3.830863751,T,2
PU-PP-97,PP,G,90,M,22,0.623,0.575,2 chiro: 0.013,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.013,0,0,0,0,0,0,0,0,0,0,0.013,18/3/2021,Winter,Dormant,6,0.432237731,0.549302116,T,3
PU-PP-98,PP,G,88,M,22,0.528,0.447,9 chiro: 0.042,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.042,0,0,0,0,0,0,0,0,0,0,0.042,18/3/2021,Winter,Dormant,6,0.851645463,1.293239407,T,2
PU-PP-99,PP,G,87,M,22,0.588,0.51,9 chiro: 0.043,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.043,0,0,0,0,0,0,0,0,0,0,0.043,18/3/2021,Winter,Dormant,6,0.856108001,1.328064976,T,3
PU-GSP-139,GSP,N,112,F,22,2.012,1.57,2 earthworms: 0.288; veg: 0.026; 1 snail: 0.004,F,0,0,0,0,0,0,0,0,0,0,0,0,1,0.004,0,0,2,0.288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.318,3/4/2021,Spring,Developing,7,1.76264157,3.030786409,T,2
PU-GSP-140,GSP,G,96,M,22,1.492,1.033,1 earthworm: 0.307,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.307,3/4/2021,Spring,Developing,7,2.698095462,4.502703974,T,2
PU-GSP-141,GSP,G,86,F,22,0.567,0.462,1 caddis: 0.069,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.069,0,0,0,0,0,0,0,0,0,0,0,0,0.069,3/4/2021,Spring,Developing,7,1.034482759,1.714285714,T,2
PU-GSP-142,GSP,G,86,M,22,0.614,0.567,2 chiro: 0.012,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.012,0,0,0,0,0,0,0,0,0,0,0.012,3/4/2021,Spring,Developing,7,0.402225075,0.504920839,T,1
PU-GSP-143,GSP,G,87,M,22,0.602,0.501,1 damsel: 0.014; 1 caddis: 0.030,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.03,0,0,1,0.014,0,0,0,0,0,0,0,0,0.044,3/4/2021,Spring,Developing,7,0.970593888,1.393426869,T,2
PU-GSP-144,GSP,G,85,M,22,0.622,0.42,1 soldierfly larv: 0.070; 2 earthworm: 0.071,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.01,0,0,0,0,2,0.14,0,0,0,0,0,0,0,0,0,0,0.141,3/4/2021,Spring,Developing,7,1.903864279,3.232799246,T,1
PU-GSP-145,GSP,G,93,F,22,1.359,0.783,~50 chiro: 0.484; 1 jumbo chiro: 0.016,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0.5,0,0,0,0,0,0,0,0,0,0,0.5,3/4/2021,Spring,Developing,7,3.803486529,7.105124142,T,1
PU-GSP-146,GSP,G,87,F,23,0.633,0.538,1 caddis: 0.024,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.024,0,0,0,0,0,0,0,0,0,0,0,0,0.024,3/4/2021,Spring,Developing,7,0.857168637,1.073716503,T,1
PU-GSP-147,GSP,G,76,F,23,0.369,0.301,~15 chiro: 0.025,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.025,0,0,0,0,0,0,0,0,0,0,0.025,3/4/2021,Spring,Developing,7,0.964402212,1.318961849,T,1
PU-GSP-148,GSP,G,60,F,22,0.14,0.131,MT,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3/4/2021,Spring,Developing,7,0.258546395,0.258546395,T,1
PU-GSP-149,GSP,G,75,M,22,0.377,0.327,8 chiro: 0.034,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.034,0,0,0,0,0,0,0,0,0,0,0.034,3/4/2021,Spring,Developing,7,0.725478816,1.218804411,T,1
PU-GSP-150,GSP,G,62,F,23,0.154,0.14,1 chiro: 0.002,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.002,0,0,0,0,0,0,0,0,0,0,0.002,3/4/2021,Spring,Developing,7,0.387919091,0.443336104,T,1
PU-GSP-151,GSP,G,70,F,23,0.239,0.214,2 chiro: 0.014,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.014,0,0,0,0,0,0,0,0,0,0,0.014,3/4/2021,Spring,Developing,7,0.472857953,0.737658407,T,1
PU-GSP-152,GSP,G,60,F,23,0.157,0.149,MT,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3/4/2021,Spring,Developing,7,0.25789813,0.25789813,T,1
PU-GSP-153,GSP,G,66,F,23,0.206,0.206,MT,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3/4/2021,Spring,Developing,7,0,0,T,1
PU-KSB-75,KSB,G,83,M,22,0.513,0.454,2 mayfly: 0.014; 2 damsel: 0.026,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.014,0,0,0,0,2,0.026,0,0,0,0,0,0,0,0,0.04,7/4/2021,Spring,Developing,7,0.657088763,1.10257267,T,3
PU-KSB-76,KSB,G,68,M,22,0.236,0.175,3 damsel: 0.041; 2 scud: 0.005,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.041,0,0,0,0,0,0,0,0,0.046,9/4/2021,Spring,Developing,7,1.359786001,2.385198395,T,3
PU-KSB-77,KSB,G,66,F,22,0.195,0.182,1 invert: 0.007,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.007,0,0,0,0,0.007,9/4/2021,Spring,Developing,7,0.320908418,0.493705258,T,2
PU-KSB-78,KSB,G,64,F,23,0.185,0.134,2 chiro: 0.015; 2 soldier: 0.009,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.033,0,0,0,0,0,0,0,0,0,0,0.024,9/4/2021,Spring,Developing,7,1.383238405,2.034174125,T,1
PU-KSB-79,KSB,G,65,F,22,0.166,0.158,MT,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,9/4/2021,Spring,Developing,7,0.23061401,0.23061401,T,2
PU-KSB-80,KSB,G,60,F,22,0.192,0.14,~100 zoops: 0.012,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012,9/4/2021,Spring,Developing,7,1.631628491,2.008158142,T,3
PU-KSB-81,KSB,G,63,M,10,0.221,0.205,inverts: 0.009,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0.009,0,0,0,0,0.009,9/4/2021,Spring,Developing,7,0.444444444,0.694444444,T,3
PU-KSB-82,KSB,G,60,M,20,0.201,0.16,~200 zoops: 0.027,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0.027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027,9/4/2021,Spring,Developing,7,1.388888889,2.303523035,T,3
PU-KSB-83,KSB,G,60,M,20,0.143,0.115,3 chiro: 0.017,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.017,0,0,0,0,0,0,0,0,0,0,0.017,9/4/2021,Spring,Developing,7,0.966517087,1.553331032,T,2
PU-KSS-47,KSS,G,68,M,22,0.328,0.24,4 damsel: 0.053; 1 invert: 0.018,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.053,0,0,1,0.018,0,0,0,0,0.071,7/4/2021,Spring,Developing,7,1.939180256,3.503746144,T,3
PU-KSS-48,KSS,G,60,F,23,0.185,0.137,1 damsel: 0.025; ~4 inverts: 0.004,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.025,0,0,4,0.004,0,0,0,0,0.029,7/4/2021,Spring,Developing,7,1.549386701,2.4854745,T,3
PU-KSS-49,KSS,G,63,F,23,0.169,0.153,inverts: 0.005,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0.005,0,0,0,0,0.005,7/4/2021,Spring,Developing,7,0.467153285,0.613138686,T,3
PU-KSS-50,KSS,G,61,F,23,0.151,0.136,inverts: 0.004,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0.004,0,0,0,0,0.004,7/4/2021,Spring,Developing,7,0.444707975,0.563296768,T,3
PU-KSS-51,KSS,G,64,M,22,0.221,0.196,1 scud: 0.018,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018,8/4/2021,Spring,Developing,7,0.651890482,1.12125163,T,3
PU-KSS-52,KSS,G,60,F,23,0.177,0.139,2 scud: 0.024,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024,8/4/2021,Spring,Developing,7,1.118304885,1.824602707,T,3
PU-KSS-53,KSS,G,61,F,22,0.164,0.156,2 mayfly: 0.001,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,8/4/2021,Spring,Developing,7,0.257566001,0.289761751,T,3
PU-KSS-54,KSS,G,65,M,22,0.213,0.183,inverts: 0.016,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0.016,0,0,0,0,0.016,8/4/2021,Spring,Developing,7,0.857387825,1.314661332,T,2
PU-KSS-55,KSS,G,60,F,23,0.126,0.117,MT,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,8/4/2021,Spring,Developing,7,0.294117647,0.294117647,T,2
PU-KSS-56,KSS,G,61,F,23,0.114,0.109,MT,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,8/4/2021,Spring,Developing,7,0.17355085,0.17355085,T,2
PU-GSP-154,GSP,N,182,F,30,9.146,8,1 pump: 0.832,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.832,1,0.832,0.832,19/4/2021,Spring,Ripe,8,0.91292918,1.575718952,A,3
PU-GSP-155,GSP,N,117,F,30,2.722,2.674,veg: 0.023,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.023,0,0,0,0,0.023,19/4/2021,Spring,Ripe,8,0.148322106,0.219393115,A,2
PU-GSP-156,GSP,N,130,F,30,2.995,2.853,1 snail: 0.096,F,0,0,0,0,0,0,0,0,0,0,0,0,1,0.096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.096,19/4/2021,Spring,Ripe,8,0.342804722,0.574560027,A,2
PU-GSP-157,GSP,G,101,M,30,1.235,1.227,MT,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,19/4/2021,Spring,Ripe,8,0.040615322,0.040615322,A,1
PU-GSP-158,GSP,G,101,M,30,1.584,1.555,1 mussel: 0.006,F,0,0,0,0,0,0,0,0,0,0,1,0.006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006,19/4/2021,Spring,Ripe,8,0.146228318,0.176482453,A,1
PU-GSP-159,GSP,G,100,M,30,1.137,1.114,MT,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,19/4/2021,Spring,Ripe,8,0.126338918,0.126338918,A,1
PU-GSP-160,GSP,G,95,M,30,1.232,1.127,4 snail: 0.034; 3 mayfly: 0.015,F,0,0,0,0,0,0,0,0,0,0,0,0,4,0.034,0,0,0,0,3,0.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049,19/4/2021,Spring,Ripe,8,0.663968635,0.973820665,A,1
PU-GSP-161,GSP,G,90,F,30,0.929,0.705,9 chiro: 0.003; 9 mayfly: 0.082; 1 damsel: 0.008,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.082,0,0,9,0.003,1,0.008,0,0,0,0,0,0,0,0,0.093,19/4/2021,Spring,Ripe,8,1.729062138,2.446931687,A,1
PU-GSP-162,GSP,N,140,M,30,3.562,3.256,1 pupa: 0.095; 1 snail: 0.04,F,0,0,0,0,0,0,0,0,0,0,0,0,1,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.095,0,0,0,0,0.135,19/4/2021,Spring,Ripe,8,0.569418858,0.82063306,A,2
PU-GSP-163,GSP,N,126,M,30,3.888,2.729,1 leech: 0.5; 3 worm: 0.445; veg: 0.041,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.945,0,0,0,0,0,0,0,0,0,0,1,0.041,0,0,0,0,0.986,20/4/2021,Spring,Ripe,8,2.750747615,5.09090046,T,3
PU-GSP-164,GSP,G,90,F,30,0.866,0.854,MT,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,20/4/2021,Spring,Ripe,8,0.094110266,0.094110266,T,1
PU-GSP-165,GSP,G,98,M,23,0.892,0.871,MT,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,20/4/2021,Spring,Ripe,8,0.125816308,0.125816308,T,1
PU-GSP-166,GSP,G,79,F,30,0.601,0.505,inverts: 0.072,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0.072,0,0,0,0,0.072,20/4/2021,Spring,Ripe,8,1.037725651,1.81601989,T,2
PU-GSP-167,GSP,G,76,M,30,0.486,0.418,16 chiro: 0.046,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0.046,0,0,0,0,0,0,0,0,0,0,0.046,20/4/2021,Spring,Ripe,8,0.870232915,1.458919887,T,2
PU-GSP-168,GSP,G,73,M,30,0.422,0.384,zoops: 0.015,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015,20/4/2021,Spring,Ripe,8,0.553210074,0.771582472,T,1
PU-GSP-169,GSP,G,72,M,30,0.443,0.434,MT,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,20/4/2021,Spring,Ripe,8,0.131080687,0.131080687,T,2
PU-GSP-170,GSP,G,78,M,30,0.526,0.362,zoops (chaoborous): 0.117,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0.117,0,0,0,0,0,0,0,0,0,0,0.117,20/4/2021,Spring,Ripe,8,2.02394175,3.467851413,T,1
PU-GSP-171,GSP,N,52,M,30,0.131,0.079,1 worm: 0.035,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035,20/4/2021,Spring,Ripe,8,2.68179474,4.486848891,T,1
PU-GSP-172,GSP,N,49,M,30,0.149,0.09,inverts: 0.043,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0.043,0,0,0,0,0.043,20/4/2021,Spring,Ripe,8,2.910705476,5.032067094,T,2
