FishCode,Pond,SizeClass,SizeClass_Eco,AssayClass,Sex,Stage,Fgut,Egut,Fullness,Rock_num,Rock_mass,DigestedArthropoda_num,DigestedArthropoda_mass,TerrestrialInvert_num,TerrestrialInvert_num,Decapod_Cambaridae_num,Decapod_Cambaridae_mass,Hemipt_Corixidae_num,Hemipt_Corixidae_mass,Coleo_Dytiscidae_num,Coleo_Dytiscidae_mass,Hemipt_Belostomatidae_num,Hemipt_Belostomatidae_mass,Amphipoda_num,Amphipoda_mass,Bivalvia_num,Bivalvia_mass,Gastropoda_num,Gastropoda_mass,Hydrachnidia_num,Hydrachnidia_mass,PelZoop_CladCop_num,PelZoop_CladCop_mass,Odo_Anisoptera_num,Odo_Anisoptera_mass,Odo_Zygoptera_num,Odo_Zygoptera_mass,Dipt_Chaoboridae_num,Dipt_Chaoboridae_mass,Dipt_Chironomidae_num,Dipt_Chironomidae_mass,Dipt_Tipulidae_num,Dipt_Tipulidae_mass,Dipt_Stratiomyidae_num,Dipt_Stratiomyidae_mass,Trichoptera_num,Trichoptera_mass,Ephemeroptera_num,Ephemeroptera_mass,Clitellata_Hirudinae_num,Clitellata_Hirudinae_mass,Clitellata_Oligochaeta_num,Clitellata_Oligochaeta_mass,Stickle_num,Stickle_mass,FatH_num,FatH_mass,RBD_num,RBD_mass,PU_num,PU_mass,Fish_num,Fish_mass,Vegetation_num,Vegetation_mass,BivalvTot_num,BivalvTot_mass,GastroTot_num,GastroTot_mass,PelZoopTot_num,PelZoopTot_mass,ClitellaTot_num,ClitellaTot_mass,EphemTot_num,EphemTot_mass,TrichopteraTot_num,Trichoptera_mass,DipteraTot_num,DipteraTot_mass,OdonataTot_num,OdonataTot_mass,HemipteraTot_num,HemipteraTot_mass,Other_num,Other_mass,PUTot_num,PUTot_mass,FishTot_Num,FishTot_mass,ContentMass,Date,Sample,GFI,GFI2,CaptureMethod,ParasiteLoad
PU-PP-44,PP,I,I,G,M,22,0.382,0.366,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-06-02,3,0.162552067,0.162552067,A,3
PU-PP-45,PP,I,I,G,M,22,0.415,0.337,F,,,,0.048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048,0,0,0,0,0.048,2021-06-02,3,0.769154916,1.242481018,A,3
PU-PP-46,PP,I,I,G,M,22,0.497,0.498,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-07-02,3,,,A,3
PU-PP-47,PP,I,I,G,F,22,0.47,0.427,F,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.017,0,0,0,0,0,0,0,0,0.017,2021-07-02,3,0.368245268,0.513830607,A,3
PU-PP-48,PP,I,S,G,F,22,0.264,0.243,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.004,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0.004,0,0,0,0,0,0,0,0,0,0,0.004,2021-07-02,3,0.252373513,0.300444658,A,3
PU-PP-49,PP,I,S,G,M,22,0.388,0.281,F,,,1,0.075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.075,0,0,0,0,0.075,2021-07-02,3,1.348796168,2.294214043,A,3
PU-GSP-59,GSP,I,I,G,F,22,0.336,0.326,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19/2/2021,4,0.093782238,0.093782238,T,1
PU-GSP-60,GSP,I,I,G,F,22,0.457,0.451,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19/2/2021,4,0.041603106,0.041603106,T,2
PU-GSP-61,GSP,S,IMM,N,M,22,0.106,0.1,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19/2/2021,4,0.214592275,0.214592275,T,1
PU-GSP-62,GSP,I,S,G,M,22,0.212,0.205,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19/2/2021,4,0.124245651,0.124245651,T,1
PU-GSP-63,GSP,I,S,G,M,22,0.16,0.153,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19/2/2021,4,0.171023699,0.171023699,T,1
PU-GSP-64,GSP,I,IMM,G,M,22,0.151,0.146,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19/2/2021,4,0.118849536,0.118849536,T,1
PU-GSP-65,GSP,I,S,G,M,22,0.185,0.179,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19/2/2021,4,0.114307487,0.114307487,T,2
PU-GSP-66,GSP,I,S,G,M,22,0.229,0.211,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19/2/2021,4,0.341296928,0.341296928,T,2
PU-GSP-67,GSP,I,S,G,F,22,0.23,0.221,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19/2/2021,4,0.143976964,0.143976964,T,1
PU-GSP-68,GSP,I,S,G,M,22,0.218,0.209,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19/2/2021,4,0.156385752,0.156385752,T,2
PU-GSP-69,GSP,I,IMM,G,M,22,0.13,0.12,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.001,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0.001,0,0,0,0,0,0,0,0,0,0,0.001,19/2/2021,4,0.27593819,0.303532009,T,1
PU-GSP-70,GSP,I,IMM,G,M,22,0.155,0.147,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19/2/2021,4,0.200904068,0.200904068,T,1
PU-GSP-71,GSP,I,S,G,M,22,0.172,0.167,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19/2/2021,4,0.097713504,0.097713504,T,1
PU-GSP-72,GSP,S,IMM,N,F,22,0.163,0.156,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19/2/2021,4,0.215583616,0.215583616,T,1
PU-GSP-73,GSP,S,IMM,N,F,22,0.08,0.072,F,,,,,,,,,,,,,,,,,,,,,,,2,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,19/2/2021,4,0.460829493,0.51843318,T,2
PU-GSP-74,GSP,S,IMM,N,F,22,0.113,0.101,F,,,,,,,,,,,,,,,,,,,,,,,3,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,19/2/2021,4,0.442477876,0.479351032,T,2
PU-GSP-75,GSP,I,IMM,G,F,22,0.155,0.148,F,,,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19/2/2021,4,0.172244094,0.172244094,T,2
PU-GSP-76,GSP,I,S,G,F,22,0.174,0.155,F,,,,,,,,,,,,,,,,,,,,,,,10,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,10,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,19/2/2021,4,0.459159014,0.507491542,T,1
PU-GSP-77,GSP,S,IMM,N,F,22,0.126,0.119,F,,,,,,,,,,,,,,,,,,,,,,,2,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19/2/2021,4,0.220125786,0.220125786,T,2
PU-GSP-78,GSP,S,IMM,N,F,20,0.035,0.03,F,,,,,,,,,,,,,,,,,,,,,,,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19/2/2021,4,0.593824228,0.593824228,T,1
PU-GSP-79,GSP,S,IMM,N,M,20,0.031,0.026,F,,,,,,,,,,,,,,,,,,,,,,,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19/2/2021,4,0.73964497,0.73964497,T,1
PU-GSP-80,GSP,S,IMM,N,F,22,0.08,0.069,F,,,,,,,,,,,,,,,,,,,,,,,20,0.003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,20,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,19/2/2021,4,0.69052103,0.878844947,T,1
PU-GSP-81,GSP,S,IMM,N,M,20,0.07,0.064,F,,,,,,,,,,,,,,,,,,,,,,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19/2/2021,4,0.372208437,0.372208437,T,1
PU-GSP-82,GSP,S,IMM,N,F,22,0.081,0.075,F,,,,,,,,,,,,,,,,,,,,,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19/2/2021,4,0.306278714,0.306278714,T,1
PU-GSP-83,GSP,S,IMM,N,M,22,0.084,0.077,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19/2/2021,4,0.348432056,0.348432056,T,2
PU-KSB-37,KSB,S,IMM,N,F,22,0.13,0.105,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0.008,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,4,0.008,0,0,0,0,0,0,0,0,0,0,0.008,21/2/21,4,0.987751877,1.303832477,T,2
PU-KSB-38,KSB,I,S,G,F,22,0.256,0.166,F,,,,,,,,,,,,,,,,,,,,,,,,,,,12,0.045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.045,0,0,0,0,0,0,0,0,0.045,21/2/21,4,2.080924855,3.121387283,T,2
PU-KSB-39,KSB,I,S,G,F,22,0.351,0.263,F,,,,,,,,,,,,,,,,,,,,,,,,,,,12,0.058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.058,0,0,0,0,0,0,0,0,0.058,21/2/21,4,1.44903672,2.404083649,T,3
PU-KSB-40,KSB,I,S,G,F,22,0.262,0.254,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21/2/21,4,0.135915732,0.135915732,T,3
PU-KSB-41,KSB,I,S,G,M,20,0.231,0.226,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21/2/21,4,0.093896714,0.093896714,T,3
PU-KSB-42,KSB,I,S,G,F,22,0.228,0.196,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0.013,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,5,0.013,0,0,0,0,0,0,0,0,0,0,0.013,21/2/21,4,0.636182903,0.894632207,T,3
PU-KSB-43,KSB,I,IMM,G,F,22,0.127,0.124,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21/2/21,4,0.082169269,0.082169269,T,3
PU-KSB-44,KSB,I,IMM,G,M,10,0.158,0.15,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21/2/21,4,0.244125725,0.244125725,T,4
PU-KSB-45,KSB,I,IMM,G,F,22,0.147,0.096,F,,,,,,,,,,,,,,,,,,,,,,,10,0.003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,10,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,21/2/21,4,1.693227092,1.792828685,T,3
PU-KSB-46,KSB,S,IMM,N,F,22,0.17,0.123,F,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0.01,,,14,0.021,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,14,0.021,4,0.01,0,0,0,0,0,0,0,0,0.022,21/2/21,4,1.62798753,2.390024247,T,2
PU-KSB-47,KSB,S,IMM,N,M,10,0.121,0.109,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.005,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,3,0.005,0,0,0,0,0,0,0,0,0,0,0.005,21/2/21,4,0.452488688,0.641025641,T,3
PU-KSB-48,KSB,I,IMM,G,F,22,0.185,0.148,F,,,,0.018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018,0,0,0,0,0.018,21/2/21,4,1.102174561,1.63836759,T,2
PU-KSB-49,KSB,S,IMM,G,F,22,0.12,0.109,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.002,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0.002,0,0,0,0,0,0,0,0,0,0,0.002,21/2/21,4,0.359829899,0.425253517,T,2
PU-KSB-50,KSB,S,IMM,N,F,10,0.059,0.049,F,,,,0.003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0,0,0,0,0.003,21/2/21,4,0.798722045,1.038338658,T,2
PU-KSB-51,KSB,S,IMM,N,M,10,0.045,0.04,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.001,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0.001,0,0,0,0,0,0,0,0,0,0,0.001,21/2/21,4,0.460829493,0.552995392,T,2
PU-KSB-52,KSB,S,IMM,N,M,10,0.056,0.041,F,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.001,,,2,0.004,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2,0.004,1,0.001,0,0,0,0,0,0,0,0,0.005,21/2/21,4,1.385041551,1.846722068,T,2
PU-PP-50,PP,I,S,G,F,22,0.23,0.195,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0.02,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,10,0.02,0,0,0,0,0,0,0,0,0,0,0.02,20/2/2021,4,0.681995323,1.071706937,T,2
PU-PP-51,PP,I,S,G,M,22,0.255,0.225,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0.019,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,7,0.019,0,0,0,0,0,0,0,0,0,0,0.019,20/2/2021,4,0.56980057,0.930674264,T,3
PU-PP-52,PP,S,IMM,N,M,22,0.162,0.158,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20/2/2021,4,0.13400335,0.13400335,T,3
PU-PP-53,PP,I,IMM,G,M,22,0.15,0.125,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0.013,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,4,0.013,0,0,0,0,0,0,0,0,0,0,0.013,20/2/2021,4,0.726321906,1.104009297,T,3
PU-PP-54,PP,S,IMM,G,M,22,0.148,0.101,F,,,,,,,,,,,,,,,,,,,,,,,,,1,0.005,,,,,10,0.02,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,10,0.02,1,0.005,0,0,0,0,0,0,0,0,0.025,20/2/2021,4,1.514175258,2.319587629,T,3
PU-PP-55,PP,I,IMM,G,F,22,0.138,0.133,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20/2/2021,4,0.127097102,0.127097102,T,3
PU-PP-56,PP,I,IMM,G,F,22,0.192,0.16,F,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.018,0,0,0,0,0,0,0,0,0.018,20/2/2021,4,0.830952999,1.298364061,T,2
PU-PP-57,PP,I,S,G,M,22,0.331,0.287,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.03,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,9,0.03,0,0,0,0,0,0,0,0,0,0,0.03,20/2/2021,4,0.585885486,0.985352863,T,3
PU-PP-58,PP,I,IMM,G,M,22,0.148,0.128,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0.006,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,5,0.006,0,0,0,0,0,0,0,0,0,0,0.006,20/2/2021,4,0.585651537,0.761346999,T,3
PU-PP-59,PP,S,IMM,N,M,10,0.1,0.096,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.001,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2,0.001,0,0,0,0,0,0,0,0,0,0,0.001,20/2/2021,4,0.186306474,0.232883093,T,3
PU-PP-60,PP,S,IMM,N,F,10,0.021,0.014,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0.002,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,6,0.002,0,0,0,0,0,0,0,0,0,0,0.002,20/2/2021,4,1.437371663,1.848049281,T,2
PU-PP-61,PP,S,IMM,N,M,10,0.017,0.012,F,,,,,,,,,,,,,,,,,,,,,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20/2/2021,4,1.204819277,1.204819277,T,3
PU-PP-62,PP,S,IMM,N,M,10,0.02,0.016,F,,,,,,,,,,,,,,,,,,,,,,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20/2/2021,4,0.824742268,0.824742268,T,2
PU-PP-63,PP,I,S,G,F,22,0.27,0.199,F,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0.045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.045,0,0,0,0,0,0,0,0,0.045,21/02/2021,4,1.213467783,1.982567083,T,3
PU-PP-64,PP,I,S,G,F,22,0.295,0.241,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.039,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,9,0.039,0,0,0,0,0,0,0,0,0,0,0.039,21/2/21,4,0.952380952,1.64021164,T,3
PU-PP-65,PP,I,S,G,F,22,0.288,0.271,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,21/2/21,4,0.224837984,0.224837984,T,3
PU-PP-66,PP,S,IMM,G,F,22,0.13,0.117,F,,,3,0.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.004,0,0,0,0,0.004,21/2/21,4,0.437121722,0.571620713,T,2
PU-PP-67,PP,I,S,G,M,22,0.344,0.285,F,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.007,,,9,0.023,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,9,0.023,1,0.007,0,0,0,0,0,0,0,0,0.03,21/2/21,4,0.714978187,1.078526418,T,3
PU-PP-68,PP,I,S,G,F,22,0.201,0.195,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21/2/21,4,0.113207547,0.113207547,T,3
PU-PP-69,PP,I,S,G,M,22,0.289,0.28,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21/2/21,4,0.11142751,0.11142751,T,3
PU-PP-70,PP,I,S,G,F,22,0.214,0.188,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0.011,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,4,0.011,0,0,0,0,0,0,0,0,0,0,0.011,21/2/21,4,0.54200542,0.771315405,T,2
PU-PP-71,PP,I,S,G,M,22,0.259,0.229,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21/2/21,4,0.447427293,0.447427293,T,3
PU-PP-72,PP,I,IMM,G,M,22,0.118,0.105,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.004,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2,0.004,0,0,0,0,0,0,0,0,0,0,0.004,21/2/21,4,0.408548083,0.534255185,T,2
PU-GSP-84,GSP,I,I,G,M,22,0.864,0.819,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-05-03,5,0.220631496,0.220631496,T,1
PU-GSP-85,GSP,I,B,N,M,22,1.271,1.254,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-05-03,5,0.053840063,0.053840063,T,3
PU-GSP-86,GSP,I,I,G,M,22,0.442,0.418,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-05-03,5,0.2137323,0.2137323,T,1
PU-GSP-87,GSP,S,IMM,G,F,22,0.136,0.121,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-05-03,5,0.427594071,0.427594071,T,1
PU-GSP-88,GSP,I,I,G,M,22,0.779,0.756,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-05-03,5,0.120362133,0.120362133,T,1
PU-GSP-89,GSP,I,I,G,M,22,0.493,0.47,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.003,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2,0.003,0,0,0,0,0,0,0,0,0,0,0.003,2021-05-03,5,0.174229225,0.196954776,T,1
PU-GSP-90,GSP,I,S,G,F,22,0.238,0.218,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-05-03,5,0.331455088,0.331455088,T,2
