FishCode,FishCode2,TLEN,FLEN,RWT,Liver,Gonad,Pond,Sex,Stage,Fgut,Egut,Fullness,Stickle_num,Stickle_mass,FatH_num,FatH_mass,RBD_num,RBD_mass,PU_num,PU_mass,Fish_num,Fish_mass,Vegetation_num,Vegetation_mass,BivalvTot_num,BivalvTot_mass,GastroTot_num,GastroTot_mass,PelZoopTot_num,PelZoopTot_mass,ClitellaTot_num,ClitellaTot_mass,EphemTot_num,EphemTot_mass,TrichopteraTot_num,Trichoptera_mass,DipteraTot_num,DipteraTot_mass,OdonataTot_num,OdonataTot_mass,HemipteraTot_num,HemipteraTot_mass,Other_num,Other_mass,PUTot_num,PUTot_mass,FishTot_Num,FishTot_mass,ContentMass,Date,Sample,GFI,GFI2,CaptureMethod,ParasiteLoad
PU-PP-76,PU-PP-76,80,76,7.572,0.126,0.013,PP,M,22,0.343,0.304,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.019,0,0,0,0,0,0,0,0,0,0,0.019,5/3/2021,5,0.515055468,0.765979926,T,3
PU-GSP-194,PU-GSP-194,68,64,5.531,0.13,0.104,GSP,M,30,0.335,0.305,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017,0,0,0,0,0.017,4/5/2021,9,0.542397396,0.849755921,T,1
PU-KSB-113,PU-KSB-113,77,73,7.542,0.059,0.059,KSB,F,20/40,0.314,0.305,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,24/6/2021,12,0.119331742,0.119331742,T,2
PU-PP-181,PU-PP-181,69,65,5.92,0.156,0.44,PP,F,30,0.34,0.305,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.024,0,0,0,0,0,0,0,0,0,0,0.024,8/6/2021,11,0.591216216,0.996621622,T,2
PU-PP-227,PU-PP-227,79,72,8.304,0.165,0.016,PP,M,40,0.42,0.306,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.008,0,0,17,0.066,0,0,0,0,0,0,0,0,0,0,0.074,1/8/2021,15,1.37283237,2.263969171,T,3
PU-GSP-9,PU-GSP-9,78,74,8.228,0.165,0.126,GSP,F,22,0.315,0.307,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,18/12/2020,1,0.097228974,,,
PU-GSP-18,PU-GSP-18,74,70,6.518,0.151,0.119,GSP,F,22,0.315,0.308,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,19/12/2020,1,0.107394906,,,
PU-GBP-9,PU-GBP-9,74,70,7.318,0.121,0.103,GBP,F,22,0.333,0.31,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,18/12/2020,1,0.314293523,,,
PU-KSS-76,PU-KSS-76,71,67,6.41,0.205,1.174,KSS,F,30,0.486,0.31,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0.128,0,0,0,0,0,0,0,0,0,0,0.128,20/5/2021,10,2.745709828,4.742589704,T,3
PU-PP-102,PU-PP-102,80,76,6.725,0.142,0.014,PP,M,22,0.319,0.311,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18/3/2021,6,0.118959108,0.118959108,T,3
PU-GSP-282,PU-GSP-282,83,78,9.218,0.098,0.031,GSP,M,40,0.397,0.314,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.018,0,0,0,0,4,0.028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046,1/8/2021,15,0.900412237,1.399435886,T,2
PU-GSP-53,PU-GSP-53,82,77,8.379,0.178,0.017,GSP,M,22,0.332,0.315,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6/2/2021,3,0.202888173,0.202888173,T,2
PU-KSS-73,PU-KSS-73,73,70,7.122,0.205,1.422,KSS,F,30,0.361,0.318,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.008,15,0.018,0,0,0,0,0,0,0,0,0,0,0.026,20/5/2021,10,0.603762988,0.968828981,T,3
PU-PP-152,PU-PP-152,81,77,8.994,0.144,0.181,PP,M,30,0.413,0.319,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.036,0,0,0,0,0.036,18/5/2021,10,1.045141205,1.44540805,T,3
PU-PP-203,PU-PP-203,75,71,7.503,0.105,0.022,PP,M,40,0.352,0.32,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011,7/7/2021,13,0.426496068,0.573104092,T,3
PU-GSP-32,PU-GSP-32,79,75,8.252,0.183,0.124,GSP,F,22,0.341,0.321,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,16/01/2021,2,0.242365487,,T,
PU-PP-30,PU-PP-30,82,75,8.476,0.18,0.018,PP,M,22,0.335,0.323,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,16/01/2021,2,0.141576215,,A,
PU-GSP-29,PU-GSP-29,80,76,9.412,0.324,0.153,GSP,F,22,0.336,0.324,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,16/01/2021,2,0.127496813,,T,
PU-GSP-34,PU-GSP-34,75,71,7.673,0.13,0.133,GSP,F,22,0.343,0.325,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,16/01/2021,2,0.234588818,,T,
PU-GSP-98,PU-GSP-98,83,80,9.615,0.151,0.151,GSP,F,22,0.41,0.325,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.052,0,0,0,0,0,0,0,0,0,0,0.052,5/3/2021,5,0.884035361,1.424856994,T,2
PU-PP-126,PU-PP-126,75,72,6.859,0.165,0.031,PP,M,22,0.421,0.325,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0.063,0,0,0,0,0,0,0,0,0,0,0.063,15/4/2021,8,1.399620936,2.318122175,T,2
PU-GSP-59,PU-GSP-59,85,80,10.663,0.25,0.167,GSP,F,22,0.336,0.326,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19/2/2021,4,0.093782238,0.093782238,T,1
PU-PP-191,PU-PP-191,86,81,12.142,0.119,0.133,PP,M,30,0.338,0.326,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,22/6/2021,12,0.098830506,0.098830506,T,2
PU-GSP-149,PU-GSP-149,75,71,6.892,0.225,0.016,GSP,M,22,0.377,0.327,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.034,0,0,0,0,0,0,0,0,0,0,0.034,3/4/2021,7,0.725478816,1.218804411,T,1
PU-PP-74,PU-PP-74,83,80,8.43,0.154,0.017,PP,M,22,0.336,0.327,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5/3/2021,5,0.106761566,0.106761566,T,3
PU-KSS-65,PU-KSS-65,67,64,5.819,0.167,1.064,KSS,F,30,0.39,0.328,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.032,0,0,0,0,0,0,0,0,0,0,0.032,19/5/2021,10,1.065475168,1.615397835,T,3
PU-KSS-70,PU-KSS-70,70,66,6.193,0.222,1.019,KSS,F,30,0.491,0.328,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.008,0,0,0,0,0,0,0,0,50,0.099,0,0,0,0,0.107,20/5/2021,10,2.632003875,4.359761021,T,3
PU-PP-127,PU-PP-127,76,70,7.459,0.187,0.144,PP,F,23,0.336,0.33,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,15/4/2021,8,0.080439737,0.080439737,T,2
PU-GSP-35,PU-GSP-35,76,72,7.193,0.248,0.013,GSP,M,22,0.361,0.332,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,16/01/2021,2,0.403169748,,T,
PU-PP-148,PU-PP-148,73,68,6.279,0.216,0.161,PP,F,30,0.344,0.333,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5/5/2021,9,0.175187132,0.175187132,T,3
PU-PP-43,PU-PP-43,86,82,9.284,0.205,0.017,PP,M,22,0.39,0.333,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6/2/2021,3,0.6139595,0.6139595,A,2
PU-GSP-99,PU-GSP-99,74,70,6.656,0.115,0.015,GSP,M,22,0.367,0.336,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5/3/2021,5,0.465745192,0.465745192,T,2
PU-PP-45,PU-PP-45,87,82,10.141,0.173,0.019,PP,M,22,0.415,0.337,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048,0,0,0,0,0.048,6/2/2021,3,0.769154916,1.242481018,A,3
PU-PP-177,PU-PP-177,80,76,9.307,0.115,0.033,PP,M,30,0.543,0.338,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.077,3,0.056,0,0,0,0,0,0,0,0,0,0,0.133,8/6/2021,11,2.202643172,3.631675083,T,2
PU-PP-78,PU-PP-78,81,77,7.769,0.314,0.016,PP,M,22,0.352,0.343,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5/3/2021,5,0.115845025,0.115845025,T,3
PU-KSS-77,PU-KSS-77,83,79,9.974,0.1,0.395,KSS,M,30,0.425,0.344,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0.055,0,0,0,0,0,0,0,0,0,0,0.055,7/6/2021,11,0.81211149,1.363545218,T,3
PU-PP-201,PU-PP-201,77,74,8.7,0.126,0.043,PP,M,30,0.429,0.344,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.06,0,0,0,0,0.06,7/7/2021,13,0.977011494,1.666666667,T,2
PU-GBP-8,PU-GBP-8,84,79,10.655,0.176,0.153,GBP,F,22,0.355,0.345,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,18/12/2020,1,0.093852651,,,
PU-PP-29,PU-PP-29,78,74,7.548,0.177,0.014,PP,M,22,0.376,0.345,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,16/01/2021,2,0.410704822,,A,
PU-PP-155,PU-PP-155,76,71,7.323,0.188,0.36,PP,F,30,0.38,0.346,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.01,0,0,0,0,0.01,18/5/2021,10,0.464290591,0.600846648,T,3
PU-GSP-1,PU-GSP-1,86,79,10.914,0.196,0.144,GSP,F,22,0.36,0.349,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,18/12/2020,1,0.100787979,,,
PU-GSP-10,PU-GSP-10,78,74,7.843,0.144,0.123,GSP,F,22,0.365,0.352,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,18/12/2020,1,0.165752901,,,
PU-PP-122,PU-PP-122,85,80,8.607,0.189,0.162,PP,F,22,0.36,0.352,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,15/4/2021,8,0.092947601,0.092947601,T,3
PU-PP-18,PU-PP-18,87,82,8.21,0.117,0.01,PP,M,22,0.415,0.353,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,16/01/2021,2,0.755176614,,T,
PU-PP-225,PU-PP-225,80,76,8.968,0.127,0.036,PP,M,30,0.38,0.353,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.009,0,0,0,0,0,0,0,0,0.009,1/8/2021,15,0.301070473,0.401427297,T,3
PU-PP-202,PU-PP-202,85,80,9.561,0.132,0.037,PP,M,40,0.415,0.356,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7/7/2021,13,0.617090263,0.617090263,T,3
PU-KSB-53,PU-KSB-53,85,81,9.144,0.167,0.008,KSB,M,22,0.385,0.357,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.013,0,0,0,0,0,0,0,0,0,0,0.013,7/3/2021,5,0.306212,0.448381452,T,3
PU-GSP-31,PU-GSP-31,86,81,10.307,0.18,0.015,GSP,M,22,0.368,0.358,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,16/01/2021,2,0.097021442,,T,
PU-GSP-239,PU-GSP-239,86,83,11.301,0.195,0.808,GSP,F,30,0.407,0.36,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6/6/2021,11,0.415892399,0.415892399,T,2
PU-PP-142,PU-PP-142,79,76,7.376,0.192,0.082,PP,M,30,0.365,0.361,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5/5/2021,9,0.054229935,0.054229935,T,2
PU-GSP-170,PU-GSP-170,78,74,8.103,0.203,0.072,GSP,M,30,0.526,0.362,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0.117,0,0,0,0,0,0,0,0,0,0,0.117,20/4/2021,8,2.02394175,3.467851413,T,1
PU-KSB-18,PU-KSB-18,78,74,7.723,0.149,0.007,KSB,M,22,0.458,0.364,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0.062,0,0,0,0,0,0,0,0,0.062,11/2/2021,3,1.217143597,2.019940438,T,3
PU-PP-44,PU-PP-44,90,86,9.843,0.12,0.014,PP,M,22,0.382,0.366,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6/2/2021,3,0.162552067,0.162552067,A,3
PU-KSB-16,PU-KSB-16,81,76,7.92,0.103,0.005,KSB,M,22,0.487,0.367,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,22/01/2021,2,1.515151515,,A,
PU-PP-37,PU-PP-37,86,81,9.566,0.195,0.125,PP,F,22,0.48,0.367,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.089,5/2/2021,3,1.181266987,2.111645411,A,1
PU-KSS-59,PU-KSS-59,70,67,5.703,0.111,0.076,KSS,M,30,0.401,0.37,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.019,0,0,0,0,0,0,0,0,0,0,0.019,8/5/2021,9,0.543573558,0.876731545,T,3
PU-PP-222,PU-PP-222,83,79,10.679,0.27,0.046,PP,M,30,0.483,0.372,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.059,0,0,0,0,0.059,1/8/2021,15,1.039423167,1.591909355,T,3
PU-GSP-8,PU-GSP-8,82,77,9.559,0.276,0.14,GSP,F,22,0.383,0.373,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,18/12/2020,1,0.104613453,,,
PU-PP-35,PU-PP-35,85,81,9.637,0.193,0.016,PP,M,22,0.434,0.375,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,16/01/2021,2,0.612223721,,A,
PU-GSP-193,PU-GSP-193,73,69,6.834,0.153,0.046,GSP,M,30,0.441,0.376,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.047,0,0,0,0,0,0,0,0,0,0,0.047,4/5/2021,9,0.951126719,1.638864501,T,1
PU-KSS-60,PU-KSS-60,73,70,6.638,0.087,0.127,KSS,M,30,0.408,0.378,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.015,0,0,0,0,0.015,8/5/2021,9,0.451943356,0.677915035,T,2
PU-GSP-251,PU-GSP-251,86,80,11.048,0.117,0.032,GSP,M,40,0.426,0.38,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,22/6/2021,12,0.416364953,0.642650253,T,2
PU-PP-223,PU-PP-223,79,74,8.698,0.141,0.032,PP,M,40,0.42,0.38,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.022,0,0,0,0,0,0,0,0,0,0,0.022,1/8/2021,15,0.459875834,0.712807542,T,3
PU-GSP-95,PU-GSP-95,89,82,12.449,0.264,0.019,GSP,M,22,0.431,0.381,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.003,0,0,0,0,0,0.013,0,0,0,0,0.016,5/3/2021,5,0.401638686,0.530163065,T,2
PU-PP-123,PU-PP-123,83,79,9.805,0.287,0.237,PP,F,23,0.503,0.381,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0.082,0,0,0,0,0,0,0,0,0.082,15/4/2021,8,1.244263131,2.080571137,T,3
PU-GSP-7,PU-GSP-7,86,80,11.066,0.255,0.147,GSP,F,22,,0.382,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,18/12/2020,1,,,,
PU-GSP-168,PU-GSP-168,73,70,6.869,0.24,0.057,GSP,M,30,0.422,0.384,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015,20/4/2021,8,0.553210074,0.771582472,T,1
PU-PP-217,PU-PP-217,78,75,7.793,0.121,0.01,PP,F,40,0.458,0.384,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054,1/8/2021,15,0.949570127,1.642499679,T,2
PU-GSP-33,PU-GSP-33,83,79,10.37,0.272,0.165,GSP,F,22,0.396,0.386,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,16/01/2021,2,0.096432015,,T,
PU-GSP-42,PU-GSP-42,78,74,7.912,0.181,0.013,GSP,M,22,0.393,0.387,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5/2/2021,3,0.075834176,0.075834176,T,
PU-KSB-106,PU-KSB-106,83,77,9.937,0.13,0.263,KSB,F,30,0.4,0.388,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7/6/2021,11,0.120760793,0.120760793,T,3
PU-GSP-124,PU-GSP-124,79,76,8.281,0.16,0.132,GSP,F,22,0.834,0.392,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0.307,0,0,0,0,0,0,0,0,0,0,0.307,17/3/2021,6,5.337519623,9.044801352,T,1
PU-PP-144,PU-PP-144,80,76,8.599,0.255,0.288,PP,F,30,0.406,0.392,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5/5/2021,9,0.162809629,0.162809629,T,
PU-GSP-96,PU-GSP-96,82,77,9.322,0.223,0.135,GSP,F,22,0.412,0.394,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.004,0,0,0,0,0,0,0,0,0,0,0.004,5/3/2021,5,0.193091611,0.236000858,T,2
PU-KSS-67,PU-KSS-67,71,67,6.784,0.095,0.184,KSS,M,30,0.53,0.394,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.048,0,0,15,0.056,0,0,0,0,0.104,19/5/2021,10,2.004716981,3.537735849,T,2
PU-PP-41,PU-PP-41,85,81,9.519,0.348,0.025,PP,M,22,0.416,0.395,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5/2/2021,3,0.220611409,0.220611409,A,3
PU-GSP-4,PU-GSP-4,87,80,11.733,0.3,0.155,GSP,F,22,0.407,0.396,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,18/12/2020,1,0.093752663,,,
PU-PP-176,PU-PP-176,84,78,10.51,0.332,0.731,PP,F,30,0.454,0.396,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,8/6/2021,11,0.551855376,0.551855376,T,2
PU-GSP-252,PU-GSP-252,93,87,12.091,0.13,0.999,GSP,F,30,0.416,0.397,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,22/6/2021,12,0.157141676,0.157141676,T,1
PU-PP-138,PU-PP-138,81,75,8.504,0.207,0.125,PP,M,30,0.693,0.398,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.068,0,0,0,0,0,0,0,0,0,0,0.068,5/5/2021,9,3.468955786,4.268579492,T,2
PU-GBP-12,PU-GBP-12,82,77,9.023,0.208,0.125,GBP,F,22,0.436,0.401,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,19/12/2020,1,0.387897595,,,
PU-GSP-126,PU-GSP-126,87,82,10.629,0.247,0.168,GSP,F,22,0.743,0.402,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.03,0,0,0,0,32,0.17,2,0.036,0,0,0,0,0,0,0,0,0.236,17/3/2021,6,3.20820397,5.428544548,T,1
PU-KSS-69,PU-KSS-69,73,70,7.341,0.119,0.23,KSS,M,30,0.607,0.402,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.011,0,0,0,0,2,0.041,0,0,10,0.104,0,0,0,0,0.156,20/5/2021,10,2.792535077,4.91758616,T,3
PU-PP-194,PU-PP-194,84,79,10.503,0.14,0.032,PP,M,40,0.426,0.402,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,22/6/2021,12,0.228506141,0.228506141,T,3
PU-GSP-119,PU-GSP-119,89,85,12.061,0.282,0.187,GSP,F,22,0.463,0.407,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.033,0,0,0,0,0,0,0,0,0,0,0.033,17/3/2021,6,0.464306442,0.737915596,T,1
PU-PP-193,PU-PP-193,89,84,12.776,0.148,0.115,PP,M,30,0.929,0.407,F,0,0,0,0,1,0.356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.356,0.356,22/6/2021,12,4.085785848,6.872260488,T,3
PU-PP-39,PU-PP-39,89,85,10.445,0.153,0.011,PP,M,22,0.421,0.407,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5/2/2021,3,0.134035424,0.134035424,A,3
PU-PP-7,PU-PP-7,87,82,11.139,0.186,0.183,PP,F,22,0.417,0.407,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,18/12/2020,1,0.089774666,,,
PU-PP-145,PU-PP-145,81,76,8.476,0.18,0.082,PP,M,30,0.49,0.415,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054,0,0,0,0,0.054,5/5/2021,9,0.884851345,1.521944313,T,2
PU-GSP-202,PU-GSP-202,81,77,11.302,0.352,1.777,GSP,F,30,0.5,0.417,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0.053,0,0,0,0,0,0,0,0,0,0,0.053,18/5/2021,10,0.734383295,1.203326845,T,2
